scenario_id,step,F_lateral_kN,M_base_kNm,N_cycles,freq_Hz
124,1,169.86,1690.6,248,0.158
124,2,277.35,2760.5,497,0.158
124,3,468.86,4666.7,745,0.158
124,4,604.76,6019.3,994,0.158
124,5,744.02,7405.4,1242,0.158
124,6,907.5,9032.5,1491,0.158
124,7,1093.67,10885.5,1739,0.158
124,8,1203.73,11980.9,1988,0.158
124,9,1374.98,13685.4,2236,0.158
124,10,1572.61,15652.5,2485,0.158
124,11,1786.06,17777.0,2733,0.158
124,12,1877.58,18687.9,2982,0.158
124,13,1991.01,19816.9,3230,0.158
124,14,2162.78,21526.6,3479,0.158
124,15,2330.02,23191.1,3727,0.158
124,16,2473.86,24622.7,3976,0.158
124,17,2666.7,26542.2,4224,0.158
124,18,2801.41,27882.9,4473,0.158
124,19,2977.39,29634.5,4721,0.158
124,20,3095.99,30815.0,4970,0.158
124,21,3300.46,32850.1,5218,0.158
124,22,3410.97,33950.0,5466,0.158
124,23,3542.1,35255.2,5715,0.158
124,24,3791.83,37740.8,5963,0.158
124,25,3827.03,38091.1,6212,0.158
124,26,4014.89,39960.9,6460,0.158
124,27,4173.51,41539.7,6709,0.158
124,28,4422.85,44021.4,6957,0.158
124,29,4557.07,45357.4,7206,0.158
125,0,44.82,415.8,0,0.286
125,1,135.1,1253.3,236,0.286
125,2,362.83,3366.0,471,0.286
125,3,446.12,4138.6,707,0.286
125,4,609.41,5653.4,942,0.286
125,5,730.51,6776.8,1178,0.286
125,6,868.65,8058.4,1413,0.286
125,7,1007.61,9347.5,1649,0.286
125,8,1153.89,10704.6,1884,0.286
125,9,1323.46,12277.6,2120,0.286
125,10,1461.25,13555.9,2355,0.286
125,11,1594.31,14790.3,2591,0.286
125,12,1785.56,16564.5,2826,0.286
125,13,1796.3,16664.1,3062,0.286
125,14,2045.62,18977.0,3297,0.286
125,15,2196.88,20380.3,3533,0.286
125,16,2354.78,21845.1,3768,0.286
125,17,2463.44,22853.2,4004,0.286
125,18,2616.65,24274.5,4239,0.286
125,19,2785.02,25836.4,4475,0.286
125,20,2945.2,27322.3,4710,0.286
125,21,3036.47,28169.1,4946,0.286
125,22,3198.52,29672.4,5182,0.286
125,23,3385.89,31410.6,5417,0.286
125,24,3416.83,31697.7,5653,0.286
125,25,3604.87,33442.1,5888,0.286
125,26,3814.57,35387.5,6124,0.286
125,27,3948.4,36629.0,6359,0.286
125,28,4076.32,37815.7,6595,0.286
125,29,4192.21,38890.8,6830,0.286
126,0,0.0,0.0,0,0.233
126,1,146.87,2138.5,287,0.233
126,2,375.66,5469.7,574,0.233
126,3,474.98,6915.8,861,0.233
126,4,661.49,9631.4,1148,0.233
126,5,800.44,11654.6,1436,0.233
126,6,1012.95,14748.7,1723,0.233
126,7,1136.11,16542.0,2010,0.233
126,8,1313.96,19131.5,2297,0.233
126,9,1431.0,20835.6,2584,0.233
126,10,1597.71,23262.9,2871,0.233
126,11,1810.95,26367.8,3158,0.233
126,12,1935.57,28182.3,3445,0.233
126,13,2203.09,32077.5,3732,0.233
126,14,2242.71,32654.2,4020,0.233
126,15,2445.16,35602.0,4307,0.233
126,16,2634.27,38355.5,4594,0.233
126,17,2787.43,40585.5,4881,0.233
126,18,2929.87,42659.5,5168,0.233
126,19,3098.87,45120.1,5455,0.233
126,20,3262.5,47502.6,5742,0.233
126,21,3448.22,50206.8,6029,0.233
126,22,3679.99,53581.5,6316,0.233
126,23,3788.39,55159.6,6603,0.233
126,24,3986.15,58039.1,6891,0.233
126,25,4130.48,60140.6,7178,0.233
126,26,4313.3,62802.4,7465,0.233
126,27,4360.49,63489.6,7752,0.233
126,28,4599.97,66976.4,8039,0.233
126,29,4812.93,70077.2,8326,0.233
127,0,0.0,0.0,0,0.302
127,1,100.94,721.5,18,0.302
127,2,140.65,1005.3,35,0.302
127,3,130.13,930.1,53,0.302
127,4,177.18,1266.4,71,0.302
127,5,209.93,1500.5,88,0.302
127,6,269.52,1926.4,106,0.302
127,7,299.5,2140.6,124,0.302
127,8,397.41,2840.4,141,0.302
127,9,388.93,2779.8,159,0.302
127,10,498.79,3565.1,176,0.302
127,11,547.59,3913.8,194,0.302
127,12,526.98,3766.5,212,0.302
127,13,671.38,4798.6,229,0.302
127,14,688.36,4920.0,247,0.302
127,15,743.51,5314.2,265,0.302
127,16,746.33,5334.3,282,0.302
127,17,835.83,5974.0,300,0.302
127,18,899.02,6425.6,318,0.302
127,19,910.34,6506.5,335,0.302
127,20,1021.42,7300.5,353,0.302
127,21,1010.75,7224.2,371,0.302
127,22,1091.72,7802.9,388,0.302
127,23,1114.36,7964.7,406,0.302
127,24,1171.2,8371.0,424,0.302
127,25,1151.57,8230.6,441,0.302
127,26,1260.91,9012.1,459,0.302
127,27,1275.79,9118.5,477,0.302
127,28,1320.52,9438.2,494,0.302
127,29,1446.3,10337.2,512,0.302
128,0,0.0,0.0,0,0.295
128,1,40.95,416.3,11,0.295
128,2,131.33,1335.2,23,0.295
128,3,174.14,1770.4,34,0.295
128,4,327.22,3326.8,45,0.295
128,5,334.39,3399.6,57,0.295
128,6,442.19,4495.6,68,0.295
128,7,538.04,5470.1,79,0.295
128,8,553.41,5626.3,91,0.295
128,9,655.42,6663.5,102,0.295
128,10,679.61,6909.4,113,0.295
128,11,854.94,8691.9,125,0.295
128,12,880.71,8953.9,136,0.295
128,13,917.89,9331.9,147,0.295
128,14,971.54,9877.3,159,0.295
128,15,1062.35,10800.6,170,0.295
128,16,1126.62,11454.0,181,0.295
128,17,1266.46,12875.7,193,0.295
128,18,1242.16,12628.6,204,0.295
128,19,1354.02,13765.9,215,0.295
128,20,1420.48,14441.5,227,0.295
128,21,1488.56,15133.6,238,0.295
128,22,1559.87,15858.7,249,0.295
128,23,1630.7,16578.8,261,0.295
128,24,1731.43,17602.8,272,0.295
128,25,1794.56,18244.6,283,0.295
128,26,1859.91,18909.0,295,0.295
128,27,1827.37,18578.2,306,0.295
128,28,1998.44,20317.4,317,0.295
128,29,2010.82,20443.3,329,0.295
129,0,19.39,239.7,0,0.154
129,1,147.0,1817.0,131,0.154
129,2,177.75,2197.0,262,0.154
129,3,300.45,3713.6,392,0.154
129,4,393.08,4858.6,523,0.154
129,5,550.89,6809.2,654,0.154
129,6,619.45,7656.5,785,0.154
129,7,771.21,9532.3,915,0.154
129,8,834.54,10315.1,1046,0.154
129,9,932.17,11521.8,1177,0.154
129,10,1029.71,12727.4,1308,0.154
129,11,1154.97,14275.6,1439,0.154
129,12,1181.07,14598.2,1569,0.154
129,13,1338.52,16544.4,1700,0.154
129,14,1436.63,17757.0,1831,0.154
129,15,1563.26,19322.1,1962,0.154
129,16,1638.63,20253.8,2093,0.154
129,17,1715.87,21208.4,2223,0.154
129,18,1850.01,22866.5,2354,0.154
129,19,1920.08,23732.5,2485,0.154
129,20,1997.57,24690.3,2616,0.154
129,21,2179.91,26944.0,2746,0.154
129,22,2278.23,28159.3,2877,0.154
129,23,2377.64,29388.0,3008,0.154
129,24,2505.48,30968.2,3139,0.154
129,25,2549.21,31508.6,3270,0.154
129,26,2628.99,32494.8,3400,0.154
129,27,2772.59,34269.7,3531,0.154
129,28,2867.03,35437.0,3662,0.154
129,29,2954.95,36523.8,3793,0.154
130,0,0.0,0.0,0,0.279
130,1,132.9,1404.5,54,0.279
130,2,247.41,2614.8,108,0.279
130,3,440.5,4655.4,163,0.279
130,4,570.89,6033.5,217,0.279
130,5,763.18,8065.6,271,0.279
130,6,887.8,9382.6,325,0.279
130,7,1092.07,11541.5,380,0.279
130,8,1258.09,13296.0,434,0.279
130,9,1381.6,14601.3,488,0.279
130,10,1465.93,15492.6,542,0.279
130,11,1708.86,18060.0,597,0.279
130,12,1862.23,19680.8,651,0.279
130,13,1966.76,20785.6,705,0.279
130,14,2157.13,22797.5,759,0.279
130,15,2252.14,23801.6,814,0.279
130,16,2363.95,24983.3,868,0.279
130,17,2548.38,26932.4,922,0.279
130,18,2774.31,29320.1,976,0.279
130,19,2828.94,29897.5,1031,0.279
130,20,3024.91,31968.6,1085,0.279
130,21,3177.19,33578.0,1139,0.279
130,22,3312.03,35003.0,1193,0.279
130,23,3465.36,36623.4,1248,0.279
130,24,3632.07,38385.4,1302,0.279
130,25,3764.29,39782.7,1356,0.279
130,26,3889.74,41108.5,1410,0.279
130,27,4090.1,43226.0,1465,0.279
130,28,4267.09,45096.5,1519,0.279
130,29,4412.23,46630.4,1573,0.279
131,0,0.0,0.0,0,0.3
131,1,66.62,952.1,194,0.3
131,2,199.8,2855.1,388,0.3
131,3,359.52,5137.6,582,0.3
131,4,436.01,6230.7,776,0.3
131,5,541.92,7744.2,970,0.3
131,6,651.66,9312.4,1164,0.3
131,7,741.75,10599.7,1358,0.3
131,8,836.9,11959.5,1553,0.3
131,9,957.32,13680.2,1747,0.3
131,10,1025.22,14650.6,1941,0.3
131,11,1103.33,15766.9,2135,0.3
131,12,1271.62,18171.7,2329,0.3
131,13,1391.22,19880.9,2523,0.3
131,14,1424.7,20359.3,2717,0.3
131,15,1587.07,22679.6,2911,0.3
131,16,1717.0,24536.2,3105,0.3
131,17,1770.67,25303.2,3299,0.3
131,18,1850.35,26441.9,3493,0.3
131,19,1982.75,28333.8,3687,0.3
131,20,2066.7,29533.6,3881,0.3
131,21,2168.87,30993.7,4075,0.3
131,22,2304.53,32932.3,4270,0.3
131,23,2347.59,33547.5,4464,0.3
131,24,2456.54,35104.5,4658,0.3
131,25,2604.6,37220.3,4852,0.3
131,26,2707.51,38690.9,5046,0.3
131,27,2822.65,40336.2,5240,0.3
131,28,2972.76,42481.3,5434,0.3
131,29,3023.8,43210.7,5628,0.3
132,0,17.95,157.6,0,0.187
132,1,108.39,951.7,317,0.187
132,2,298.36,2619.5,633,0.187
132,3,397.19,3487.2,950,0.187
132,4,552.78,4853.3,1266,0.187
132,5,685.03,6014.4,1583,0.187
132,6,856.95,7523.7,1900,0.187
132,7,924.32,8115.2,2216,0.187
132,8,1032.78,9067.5,2533,0.187
132,9,1232.54,10821.3,2850,0.187
132,10,1390.66,12209.5,3166,0.187
132,11,1518.83,13334.8,3483,0.187
132,12,1688.89,14827.9,3799,0.187
132,13,1802.7,15827.1,4116,0.187
132,14,1910.32,16772.0,4433,0.187
132,15,1995.14,17516.7,4749,0.187
132,16,2195.44,19275.3,5066,0.187
132,17,2371.06,20817.1,5382,0.187
132,18,2466.12,21651.7,5699,0.187
132,19,2616.39,22971.1,6016,0.187
132,20,2765.84,24283.2,6332,0.187
132,21,2860.4,25113.4,6649,0.187
132,22,3047.22,26753.6,6965,0.187
132,23,3215.29,28229.3,7282,0.187
132,24,3298.65,28961.1,7599,0.187
132,25,3407.63,29917.9,7915,0.187
132,26,3577.16,31406.3,8232,0.187
132,27,3650.09,32046.6,8549,0.187
132,28,3864.59,33929.8,8865,0.187
132,29,4005.71,35168.8,9182,0.187
133,0,50.27,484.4,0,0.143
133,1,47.83,460.9,137,0.143
133,2,119.55,1152.1,274,0.143
133,3,135.11,1302.0,411,0.143
133,4,203.91,1965.0,548,0.143
133,5,222.49,2144.1,685,0.143
133,6,316.05,3045.7,823,0.143
133,7,366.39,3530.8,960,0.143
133,8,438.17,4222.6,1097,0.143
133,9,464.14,4472.8,1234,0.143
133,10,539.0,5194.2,1371,0.143
133,11,580.14,5590.7,1508,0.143
133,12,633.85,6108.3,1645,0.143
133,13,699.86,6744.3,1782,0.143
133,14,752.31,7249.8,1919,0.143
133,15,827.58,7975.2,2056,0.143
133,16,854.77,8237.3,2193,0.143
133,17,901.55,8688.0,2331,0.143
133,18,960.27,9253.9,2468,0.143
133,19,997.9,9616.6,2605,0.143
133,20,1062.2,10236.1,2742,0.143
133,21,1187.58,11444.4,2879,0.143
133,22,1152.91,11110.3,3016,0.143
133,23,1225.58,11810.6,3153,0.143
133,24,1275.97,12296.2,3290,0.143
133,25,1333.83,12853.8,3427,0.143
133,26,1384.95,13346.5,3564,0.143
133,27,1456.92,14040.0,3701,0.143
133,28,1450.88,13981.8,3839,0.143
133,29,1586.95,15293.1,3976,0.143
134,0,18.98,111.7,0,0.101
134,1,32.01,188.4,292,0.101
134,2,70.52,415.1,584,0.101
134,3,178.58,1051.0,876,0.101
134,4,269.91,1588.5,1168,0.101
134,5,423.9,2494.8,1459,0.101
134,6,432.09,2542.9,1751,0.101
134,7,430.86,2535.7,2043,0.101
134,8,533.7,3140.9,2335,0.101
134,9,622.09,3661.1,2627,0.101
134,10,700.6,4123.2,2919,0.101
134,11,722.84,4254.1,3211,0.101
134,12,827.53,4870.2,3503,0.101
134,13,879.35,5175.2,3795,0.101
134,14,937.07,5514.8,4087,0.101
134,15,1047.26,6163.4,4378,0.101
134,16,1131.99,6662.0,4670,0.101
134,17,1203.31,7081.7,4962,0.101
134,18,1264.6,7442.5,5254,0.101
134,19,1301.75,7661.1,5546,0.101
134,20,1407.41,8282.9,5838,0.101
134,21,1464.54,8619.1,6130,0.101
134,22,1528.58,8996.1,6422,0.101
134,23,1575.51,9272.2,6714,0.101
134,24,1648.26,9700.4,7006,0.101
134,25,1734.68,10209.0,7297,0.101
134,26,1874.96,11034.5,7589,0.101
134,27,1880.1,11064.8,7881,0.101
134,28,1922.02,11311.5,8173,0.101
134,29,1984.68,11680.3,8465,0.101
135,0,0.0,0.0,0,0.213
135,1,200.74,2226.2,4,0.213
135,2,258.86,2870.7,7,0.213
135,3,433.46,4807.0,11,0.213
135,4,530.39,5882.0,14,0.213
135,5,684.92,7595.8,18,0.213
135,6,836.26,9274.1,21,0.213
135,7,930.76,10322.2,25,0.213
135,8,1064.11,11800.9,28,0.213
135,9,1268.52,14067.9,32,0.213
135,10,1383.71,15345.4,35,0.213
135,11,1513.31,16782.6,39,0.213
135,12,1648.63,18283.3,42,0.213
135,13,1774.21,19676.0,46,0.213
135,14,1956.38,21696.2,49,0.213
135,15,2032.58,22541.3,53,0.213
135,16,2184.0,24220.5,56,0.213
135,17,2258.57,25047.5,60,0.213
135,18,2412.76,26757.5,64,0.213
135,19,2536.91,28134.3,67,0.213
135,20,2746.57,30459.4,71,0.213
135,21,2767.19,30688.1,74,0.213
135,22,2967.11,32905.3,78,0.213
135,23,3024.79,33544.9,81,0.213
135,24,3225.08,35766.1,85,0.213
135,25,3370.71,37381.1,88,0.213
135,26,3562.4,39507.0,92,0.213
135,27,3668.17,40680.0,95,0.213
135,28,3766.69,41772.6,99,0.213
135,29,3959.08,43906.2,102,0.213
136,0,0.53,4.2,0,0.188
136,1,58.33,459.8,61,0.188
136,2,78.33,617.4,122,0.188
136,3,141.91,1118.6,183,0.188
136,4,204.07,1608.5,244,0.188
136,5,287.42,2265.5,305,0.188
136,6,345.56,2723.8,366,0.188
136,7,446.76,3521.4,427,0.188
136,8,469.19,3698.2,488,0.188
136,9,433.62,3417.8,549,0.188
136,10,579.93,4571.0,610,0.188
136,11,585.75,4617.0,671,0.188
136,12,657.48,5182.3,732,0.188
136,13,719.3,5669.6,793,0.188
136,14,780.97,6155.7,854,0.188
136,15,816.82,6438.2,915,0.188
136,16,921.38,7262.4,976,0.188
136,17,930.16,7331.6,1037,0.188
136,18,1040.38,8200.4,1098,0.188
136,19,1154.0,9096.0,1159,0.188
136,20,1104.21,8703.5,1220,0.188
136,21,1192.76,9401.5,1280,0.188
136,22,1182.8,9323.0,1341,0.188
136,23,1306.68,10299.4,1402,0.188
136,24,1392.19,10973.4,1463,0.188
136,25,1451.74,11442.8,1524,0.188
136,26,1489.64,11741.5,1585,0.188
136,27,1571.2,12384.4,1646,0.188
136,28,1678.11,13227.1,1707,0.188
136,29,1710.31,13480.8,1768,0.188
137,0,0.0,0.0,0,0.239
137,1,39.41,260.2,14,0.239
137,2,153.71,1014.9,28,0.239
137,3,220.43,1455.5,42,0.239
137,4,345.32,2280.2,55,0.239
137,5,379.29,2504.5,69,0.239
137,6,495.49,3271.8,83,0.239
137,7,605.76,3999.9,97,0.239
137,8,660.54,4361.6,111,0.239
137,9,718.12,4741.8,125,0.239
137,10,864.7,5709.7,138,0.239
137,11,856.03,5652.5,152,0.239
137,12,985.51,6507.4,166,0.239
137,13,1077.04,7111.8,180,0.239
137,14,1161.72,7670.9,194,0.239
137,15,1249.6,8251.2,208,0.239
137,16,1345.44,8884.1,221,0.239
137,17,1409.01,9303.8,235,0.239
137,18,1481.98,9785.6,249,0.239
137,19,1563.74,10325.5,263,0.239
137,20,1640.57,10832.8,277,0.239
137,21,1765.48,11657.7,291,0.239
137,22,1805.41,11921.3,304,0.239
137,23,1933.15,12764.8,318,0.239
137,24,1991.27,13148.5,332,0.239
137,25,2058.0,13589.2,346,0.239
137,26,2175.14,14362.6,360,0.239
137,27,2217.71,14643.7,374,0.239
137,28,2341.62,15462.0,387,0.239
137,29,2411.81,15925.4,401,0.239
138,0,0.0,0.0,0,0.147
138,1,86.88,907.4,115,0.147
138,2,158.43,1654.8,231,0.147
138,3,247.77,2588.1,346,0.147
138,4,313.05,3269.9,462,0.147
138,5,369.82,3862.9,577,0.147
138,6,392.27,4097.4,693,0.147
138,7,570.57,5959.8,808,0.147
138,8,526.02,5494.4,924,0.147
138,9,667.62,6973.5,1039,0.147
138,10,723.1,7553.0,1155,0.147
138,11,745.95,7791.7,1270,0.147
138,12,848.46,8862.5,1386,0.147
138,13,920.85,9618.5,1501,0.147
138,14,1033.39,10794.1,1617,0.147
138,15,1043.84,10903.2,1732,0.147
138,16,1128.4,11786.5,1848,0.147
138,17,1137.19,11878.3,1963,0.147
138,18,1330.33,13895.7,2078,0.147
138,19,1317.19,13758.5,2194,0.147
138,20,1430.13,14938.1,2309,0.147
138,21,1488.29,15545.7,2425,0.147
138,22,1559.41,16288.6,2540,0.147
138,23,1657.66,17314.8,2656,0.147
138,24,1754.52,18326.5,2771,0.147
138,25,1782.95,18623.4,2887,0.147
138,26,1866.07,19491.7,3002,0.147
138,27,1927.3,20131.2,3118,0.147
138,28,2018.97,21088.8,3233,0.147
138,29,2045.58,21366.7,3349,0.147
139,0,32.26,333.0,0,0.315
139,1,116.05,1198.0,313,0.315
139,2,197.96,2043.5,627,0.315
139,3,228.41,2357.9,940,0.315
139,4,325.91,3364.4,1254,0.315
139,5,420.88,4344.8,1567,0.315
139,6,455.31,4700.2,1881,0.315
139,7,627.02,6472.8,2194,0.315
139,8,661.55,6829.2,2508,0.315
139,9,753.17,7775.1,2821,0.315
139,10,810.09,8362.6,3135,0.315
139,11,870.33,8984.5,3448,0.315
139,12,974.75,10062.5,3762,0.315
139,13,1082.19,11171.6,4075,0.315
139,14,1178.56,12166.4,4389,0.315
139,15,1245.95,12862.0,4702,0.315
139,16,1334.23,13773.4,5016,0.315
139,17,1396.46,14415.8,5329,0.315
139,18,1504.2,15528.0,5643,0.315
139,19,1616.54,16687.7,5956,0.315
139,20,1675.93,17300.8,6270,0.315
139,21,1761.82,18187.4,6583,0.315
139,22,1829.09,18881.9,6897,0.315
139,23,1857.91,19179.4,7210,0.315
139,24,1954.41,20175.6,7524,0.315
139,25,2082.13,21494.1,7837,0.315
139,26,2150.9,22204.0,8151,0.315
139,27,2247.16,23197.7,8464,0.315
139,28,2367.0,24434.8,8778,0.315
139,29,2421.23,24994.6,9091,0.315
140,0,37.77,217.5,0,0.164
140,1,135.02,777.6,37,0.164
140,2,240.15,1382.9,73,0.164
140,3,394.81,2273.6,110,0.164
140,4,504.59,2905.8,146,0.164
140,5,707.66,4075.2,183,0.164
140,6,816.81,4703.8,219,0.164
140,7,940.89,5418.3,256,0.164
140,8,1094.54,6303.1,292,0.164
140,9,1129.04,6501.8,329,0.164
140,10,1339.47,7713.6,365,0.164
140,11,1414.69,8146.8,402,0.164
140,12,1585.97,9133.2,439,0.164
140,13,1709.02,9841.8,475,0.164
140,14,1870.41,10771.2,512,0.164
140,15,1989.59,11457.5,548,0.164
140,16,2155.28,12411.6,585,0.164
140,17,2229.05,12836.5,621,0.164
140,18,2400.56,13824.1,658,0.164
140,19,2516.34,14490.9,694,0.164
140,20,2594.59,14941.5,731,0.164
140,21,2748.28,15826.5,767,0.164
140,22,2903.52,16720.6,804,0.164
140,23,3073.57,17699.8,841,0.164
140,24,3186.29,18349.0,877,0.164
140,25,3269.54,18828.4,914,0.164
140,26,3432.54,19767.0,950,0.164
140,27,3629.47,20901.1,987,0.164
140,28,3704.45,21332.9,1023,0.164
140,29,3823.48,22018.3,1060,0.164
141,0,14.75,176.8,0,0.157
141,1,108.12,1295.5,210,0.157
141,2,156.76,1878.3,421,0.157
141,3,270.74,3244.0,631,0.157
141,4,331.01,3966.3,842,0.157
141,5,447.68,5364.2,1052,0.157
141,6,516.41,6187.7,1263,0.157
141,7,611.0,7321.1,1473,0.157
141,8,658.99,7896.1,1684,0.157
141,9,742.34,8894.9,1894,0.157
141,10,880.57,10551.1,2105,0.157
141,11,935.04,11203.8,2315,0.157
141,12,1031.19,12355.9,2526,0.157
141,13,1098.67,13164.5,2736,0.157
141,14,1220.05,14618.8,2946,0.157
141,15,1260.07,15098.4,3157,0.157
141,16,1359.46,16289.2,3367,0.157
141,17,1472.32,17641.6,3578,0.157
141,18,1569.15,18801.9,3788,0.157
141,19,1603.47,19213.1,3999,0.157
141,20,1763.2,21126.9,4209,0.157
141,21,1799.02,21556.2,4420,0.157
141,22,1843.56,22089.8,4630,0.157
141,23,1971.14,23618.5,4841,0.157
141,24,2033.8,24369.3,5051,0.157
141,25,2143.53,25684.1,5262,0.157
141,26,2214.44,26533.8,5472,0.157
141,27,2303.18,27597.0,5683,0.157
141,28,2358.82,28263.8,5893,0.157
141,29,2501.09,29968.5,6103,0.157
142,0,0.0,0.0,0,0.22
142,1,77.81,874.4,158,0.22
142,2,233.16,2620.2,315,0.22
142,3,381.3,4284.9,473,0.22
142,4,433.71,4873.9,630,0.22
142,5,576.38,6477.2,788,0.22
142,6,698.63,7851.0,945,0.22
142,7,801.94,9011.9,1103,0.22
142,8,879.23,9880.5,1261,0.22
142,9,966.91,10865.8,1418,0.22
142,10,1044.48,11737.6,1576,0.22
142,11,1213.89,13641.4,1733,0.22
142,12,1368.19,15375.4,1891,0.22
142,13,1410.2,15847.4,2049,0.22
142,14,1576.0,17710.6,2206,0.22
142,15,1637.56,18402.4,2364,0.22
142,16,1780.32,20006.7,2521,0.22
142,17,1909.44,21457.7,2679,0.22
142,18,1979.49,22245.0,2836,0.22
142,19,2115.46,23772.9,2994,0.22
142,20,2208.96,24823.7,3152,0.22
142,21,2353.64,26449.6,3309,0.22
142,22,2450.62,27539.4,3467,0.22
142,23,2556.32,28727.3,3624,0.22
142,24,2712.45,30481.8,3782,0.22
142,25,2796.64,31427.9,3939,0.22
142,26,2867.13,32220.0,4097,0.22
142,27,2996.34,33672.0,4255,0.22
142,28,3107.71,34923.5,4412,0.22
142,29,3223.46,36224.4,4570,0.22
143,0,75.74,521.8,0,0.225
143,1,59.39,409.2,324,0.225
143,2,35.46,244.3,648,0.225
143,3,128.52,885.5,971,0.225
143,4,135.09,930.8,1295,0.225
143,5,231.44,1594.7,1619,0.225
143,6,229.98,1584.6,1943,0.225
143,7,311.72,2147.8,2267,0.225
143,8,340.51,2346.2,2591,0.225
143,9,445.92,3072.5,2914,0.225
143,10,482.68,3325.8,3238,0.225
143,11,540.02,3720.8,3562,0.225
143,12,576.06,3969.2,3886,0.225
143,13,585.64,4035.1,4210,0.225
143,14,691.14,4762.0,4534,0.225
143,15,781.66,5385.8,4857,0.225
143,16,784.54,5405.6,5181,0.225
143,17,807.75,5565.6,5505,0.225
143,18,825.95,5691.0,5829,0.225
143,19,889.82,6131.0,6153,0.225
143,20,978.92,6744.9,6476,0.225
143,21,1045.79,7205.7,6800,0.225
143,22,1069.69,7370.3,7124,0.225
143,23,1134.13,7814.3,7448,0.225
143,24,1179.63,8127.8,7772,0.225
143,25,1221.86,8418.8,8096,0.225
143,26,1235.17,8510.6,8419,0.225
143,27,1308.41,9015.2,8743,0.225
143,28,1326.01,9136.4,9067,0.225
143,29,1400.25,9648.0,9391,0.225
144,0,9.93,96.2,0,0.154
144,1,195.88,1899.0,45,0.154
144,2,251.75,2440.5,91,0.154
144,3,451.0,4372.2,136,0.154
144,4,626.52,6073.7,181,0.154
144,5,750.36,7274.3,226,0.154
144,6,898.11,8706.6,272,0.154
144,7,1036.27,10045.9,317,0.154
144,8,1203.11,11663.3,362,0.154
144,9,1277.05,12380.2,407,0.154
144,10,1413.62,13704.1,453,0.154
144,11,1600.53,15516.1,498,0.154
144,12,1681.4,16300.1,543,0.154
144,13,1928.68,18697.3,589,0.154
144,14,2073.9,20105.1,634,0.154
144,15,2169.79,21034.7,679,0.154
144,16,2317.19,22463.7,724,0.154
144,17,2471.66,23961.2,770,0.154
144,18,2620.91,25408.1,815,0.154
144,19,2768.69,26840.6,860,0.154
144,20,2927.14,28376.7,905,0.154
144,21,3050.73,29574.9,951,0.154
144,22,3229.73,31310.1,996,0.154
144,23,3360.33,32576.2,1041,0.154
144,24,3474.26,33680.7,1087,0.154
144,25,3678.05,35656.3,1132,0.154
144,26,3742.76,36283.7,1177,0.154
144,27,3926.27,38062.6,1222,0.154
144,28,4103.56,39781.3,1268,0.154
144,29,4198.38,40700.5,1313,0.154
145,0,9.29,113.3,0,0.168
145,1,101.8,1242.3,76,0.168
145,2,145.19,1771.8,152,0.168
145,3,254.33,3103.7,227,0.168
145,4,337.31,4116.3,303,0.168
145,5,410.96,5015.0,379,0.168
145,6,582.06,7103.0,455,0.168
145,7,575.62,7024.4,531,0.168
145,8,714.16,8715.1,607,0.168
145,9,757.73,9246.8,682,0.168
145,10,822.42,10036.2,758,0.168
145,11,943.61,11515.0,834,0.168
145,12,1045.5,12758.4,910,0.168
145,13,1139.14,13901.2,986,0.168
145,14,1243.89,15179.5,1062,0.168
145,15,1370.89,16729.2,1137,0.168
145,16,1375.55,16786.1,1213,0.168
145,17,1433.64,17495.0,1289,0.168
145,18,1552.62,18947.0,1365,0.168
145,19,1616.55,19727.1,1441,0.168
145,20,1737.82,21207.0,1517,0.168
145,21,1756.62,21436.5,1592,0.168
145,22,1952.09,23821.8,1668,0.168
145,23,1992.22,24311.6,1744,0.168
145,24,2001.52,24425.1,1820,0.168
145,25,2116.28,25825.4,1896,0.168
145,26,2247.53,27427.1,1972,0.168
145,27,2343.84,28602.4,2047,0.168
145,28,2355.89,28749.4,2123,0.168
145,29,2500.95,30519.6,2199,0.168
146,0,0.0,0.0,0,0.142
146,1,121.26,1248.2,14,0.142
146,2,281.23,2895.1,27,0.142
146,3,355.26,3657.2,41,0.142
146,4,450.54,4638.0,54,0.142
146,5,624.07,6424.3,68,0.142
146,6,725.47,7468.3,81,0.142
146,7,886.44,9125.3,95,0.142
146,8,964.93,9933.3,108,0.142
146,9,1092.24,11243.9,122,0.142
146,10,1178.73,12134.2,135,0.142
146,11,1368.39,14086.7,149,0.142
146,12,1482.4,15260.4,162,0.142
146,13,1575.51,16218.9,176,0.142
146,14,1740.91,17921.6,189,0.142
146,15,1889.85,19454.8,203,0.142
146,16,1976.5,20346.8,217,0.142
146,17,2114.95,21772.1,230,0.142
146,18,2239.04,23049.5,244,0.142
146,19,2318.65,23869.0,257,0.142
146,20,2540.41,26151.9,271,0.142
146,21,2588.53,26647.2,284,0.142
146,22,2746.27,28271.1,298,0.142
146,23,2873.6,29581.9,311,0.142
146,24,2970.27,30577.0,325,0.142
146,25,3116.6,32083.4,338,0.142
146,26,3229.7,33247.7,352,0.142
146,27,3303.74,34009.8,365,0.142
146,28,3460.23,35620.9,379,0.142
146,29,3575.76,36810.2,392,0.142
147,0,0.0,0.0,0,0.28
147,1,95.42,854.4,152,0.28
147,2,302.87,2712.1,303,0.28
147,3,451.67,4044.6,455,0.28
147,4,567.49,5081.8,606,0.28
147,5,710.8,6365.1,758,0.28
