scenario_id,step,u_displacement,K_stiffness,G_ratio,f_over_f0
116,2,0.018837,1.608447,0.978344,0.973031
116,3,0.032992,1.585116,0.958434,0.953686
116,4,0.042767,1.571368,0.944098,0.953242
116,5,0.056981,1.535292,0.92289,0.924646
116,6,0.063491,1.537153,0.91313,0.920897
116,7,0.082969,1.48901,0.884052,0.905057
116,8,0.084071,1.467341,0.88242,0.904772
116,9,0.106381,1.409818,0.84981,0.891968
116,10,0.109923,1.411838,0.844725,0.871379
116,11,0.116063,1.404812,0.835976,0.870469
116,12,0.137846,1.347059,0.80568,0.846956
116,13,0.150537,1.305595,0.788598,0.847482
116,14,0.160411,1.281759,0.775608,0.832146
116,15,0.170916,1.253094,0.762084,0.826357
116,16,0.192454,1.225009,0.735307,0.810033
116,17,0.211298,1.19281,0.712922,0.798218
116,18,0.222817,1.172005,0.699711,0.788442
116,19,0.236055,1.152049,0.684961,0.775777
116,20,0.252571,1.125806,0.667192,0.769795
116,21,0.27635,1.054132,0.642801,0.750855
116,22,0.279505,1.067923,0.639667,0.756273
116,23,0.29865,1.037358,0.621146,0.740919
116,24,0.326391,0.989876,0.595759,0.719557
116,25,0.349913,0.948993,0.575499,0.724368
116,26,0.371878,0.940484,0.557559,0.709039
116,27,0.397054,0.889453,0.53809,0.700257
116,28,0.425129,0.841877,0.517661,0.672993
116,29,0.433568,0.851123,0.511769,0.666172
117,0,0.0,3.715382,1.0,1.0
117,1,0.0041,3.771289,0.994164,0.991693
117,2,0.007842,3.69524,0.987378,0.976934
117,3,0.006694,3.674032,0.989539,0.96054
117,4,0.012631,3.634587,0.977852,0.955018
117,5,0.016351,3.605179,0.970052,0.952919
117,6,0.020839,3.65582,0.960336,0.938335
117,7,0.023024,3.582623,0.95552,0.92799
117,8,0.028417,3.464242,0.943463,0.92357
117,9,0.031209,3.481665,0.937156,0.902684
117,10,0.034754,3.459404,0.929108,0.908931
117,11,0.037958,3.395033,0.921814,0.902972
117,12,0.041632,3.341216,0.91344,0.900212
117,13,0.043818,3.403474,0.90846,0.896415
117,14,0.05048,3.300181,0.893323,0.885933
117,15,0.053181,3.345457,0.887213,0.884316
117,16,0.055314,3.286561,0.882406,0.874119
117,17,0.063185,3.205454,0.864801,0.857907
117,18,0.065057,3.127816,0.860653,0.861638
117,19,0.069646,3.206371,0.85055,0.850912
117,20,0.06996,3.174387,0.849863,0.847015
117,21,0.072631,3.129304,0.844036,0.852131
117,22,0.080528,3.052628,0.827028,0.833051
117,23,0.082044,3.117104,0.823804,0.840904
117,24,0.088404,2.986077,0.810419,0.82369
117,25,0.08949,2.998673,0.808156,0.826753
117,26,0.094893,2.985184,0.797014,0.819123
117,27,0.096817,2.996502,0.793088,0.825114
117,28,0.102599,2.903948,0.781433,0.81565
117,29,0.10938,2.839324,0.768034,0.801391
118,0,0.000499,2.207729,0.999733,0.99668
118,1,0.011054,2.206357,0.989099,0.994499
118,2,0.018204,2.191695,0.98034,0.987185
118,3,0.028057,2.109195,0.967397,0.962539
118,4,0.034938,2.120249,0.957993,0.967805
118,5,0.047265,2.0498,0.940719,0.955763
118,6,0.047944,2.09587,0.939756,0.947135
118,7,0.065565,2.03051,0.914637,0.930592
118,8,0.077507,1.966024,0.897599,0.917728
118,9,0.086644,1.985653,0.884638,0.905143
118,10,0.095438,1.934748,0.87226,0.90521
118,11,0.107302,1.896065,0.855757,0.892497
118,12,0.110927,1.877402,0.850766,0.891472
118,13,0.126507,1.833869,0.829617,0.878959
118,14,0.132264,1.810102,0.821935,0.884195
118,15,0.145766,1.764689,0.804217,0.867169
118,16,0.156351,1.769319,0.790633,0.855648
118,17,0.173687,1.691592,0.76898,0.82985
118,18,0.183146,1.665736,0.757483,0.835301
118,19,0.193494,1.645185,0.745162,0.83384
118,20,0.200717,1.651854,0.736721,0.818357
118,21,0.210584,1.621766,0.7254,0.82444
118,22,0.227216,1.556473,0.706861,0.805282
118,23,0.240293,1.55025,0.692756,0.795457
118,24,0.248593,1.513774,0.684016,0.783654
118,25,0.272312,1.446563,0.659918,0.781996
118,26,0.280329,1.434636,0.652062,0.765317
118,27,0.295346,1.429161,0.637723,0.757876
118,28,0.306068,1.416725,0.627779,0.745393
118,29,0.316615,1.371081,0.618231,0.753168
119,0,0.0,1.60421,1.0,0.990057
119,1,0.010452,1.590335,0.986968,0.975591
119,2,0.020796,1.554196,0.970736,0.966409
119,3,0.037379,1.511318,0.942571,0.947712
119,4,0.065379,1.431241,0.893513,0.914495
119,5,0.07246,1.420539,0.881189,0.902268
119,6,0.092545,1.367923,0.846855,0.876878
119,7,0.104276,1.332821,0.827346,0.871549
119,8,0.113832,1.30681,0.811795,0.855169
119,9,0.131783,1.27362,0.783468,0.845445
119,10,0.155333,1.204238,0.748136,0.822405
119,11,0.174098,1.162086,0.721484,0.80511
119,12,0.189061,1.129241,0.701174,0.799414
119,13,0.200975,1.12316,0.685586,0.77877
119,14,0.258042,0.991608,0.617661,0.733605
119,15,0.256001,1.006093,0.619909,0.741906
119,16,0.286256,0.941322,0.587857,0.718646
119,17,0.315622,0.905346,0.559202,0.704579
119,18,0.336785,0.875849,0.539926,0.686467
119,19,0.376236,0.826478,0.506779,0.671128
119,20,0.417585,0.764229,0.475518,0.64277
119,21,0.445664,0.727634,0.456089,0.628607
119,22,0.475242,0.69956,0.437033,0.622626
119,23,0.50799,0.680019,0.417468,0.605104
119,24,0.539567,0.658745,0.399982,0.586144
119,25,0.613139,0.591826,0.363795,0.559469
119,26,0.655511,0.550291,0.345446,0.547697
119,27,0.688517,0.540312,0.332241,0.53314
119,28,0.734939,0.503575,0.315104,0.523167
119,29,0.773934,0.485323,0.301871,0.512244
120,0,1.8e-05,5.002464,0.999995,0.990261
120,1,0.004732,4.989887,0.99581,0.989791
120,2,0.008294,4.955523,0.991817,0.973934
120,3,0.012533,4.89682,0.98664,0.977392
120,4,0.01657,4.952316,0.981421,0.962544
120,5,0.021844,4.839167,0.974303,0.952669
120,6,0.022994,4.917833,0.972715,0.954256
120,7,0.02965,4.744697,0.963338,0.943549
120,8,0.034253,4.787271,0.956707,0.941032
120,9,0.041599,4.665365,0.945954,0.918696
120,10,0.043293,4.671496,0.943452,0.928012
120,11,0.049061,4.644093,0.93489,0.915838
120,12,0.052559,4.712594,0.929677,0.914017
120,13,0.058576,4.657232,0.920683,0.907276
120,14,0.063882,4.5973,0.912743,0.908708
120,15,0.06696,4.535982,0.90814,0.889009
120,16,0.071438,4.509537,0.901451,0.901659
120,17,0.075641,4.526404,0.895187,0.892838
120,18,0.081508,4.457325,0.886473,0.884163
120,19,0.086704,4.388729,0.878793,0.871296
120,20,0.091812,4.415116,0.871283,0.866026
120,21,0.097753,4.342199,0.862607,0.865668
120,22,0.103763,4.273978,0.8539,0.86684
120,23,0.111569,4.188423,0.842703,0.857231
120,24,0.117604,4.142104,0.83414,0.855498
120,25,0.120873,4.12808,0.829539,0.841897
120,26,0.126847,4.119084,0.821196,0.844866
120,27,0.131001,4.105675,0.815448,0.846555
120,28,0.141472,3.9425,0.801154,0.840528
120,29,0.148134,3.878623,0.792211,0.821963
121,0,0.001086,5.567821,0.999321,0.990169
121,1,0.004124,5.583385,0.996643,0.982505
121,2,0.007234,5.655011,0.993432,0.973786
121,3,0.010514,5.55186,0.989751,0.974132
121,4,0.015868,5.545354,0.983313,0.976097
121,5,0.021684,5.512562,0.975911,0.948069
121,6,0.024099,5.415807,0.972745,0.950249
121,7,0.028587,5.517499,0.966753,0.943576
121,8,0.033545,5.364219,0.96,0.936605
121,9,0.035707,5.467327,0.95702,0.937349
121,10,0.042582,5.322742,0.947439,0.925443
121,11,0.041954,5.316414,0.94832,0.910777
121,12,0.048675,5.222478,0.938848,0.907559
121,13,0.052995,5.25703,0.932722,0.904315
121,14,0.056297,5.33794,0.928025,0.902003
121,15,0.063943,5.180281,0.917125,0.897958
121,16,0.068721,5.134465,0.910311,0.892861
121,17,0.074142,5.043335,0.90259,0.8798
121,18,0.078626,5.071166,0.896215,0.876442
121,19,0.082159,5.021044,0.891205,0.869912
121,20,0.087708,4.965916,0.883365,0.868493
121,21,0.094647,4.938517,0.873616,0.875436
121,22,0.101612,4.771334,0.863905,0.863577
121,23,0.103709,4.838355,0.860998,0.857995
121,24,0.116454,4.688004,0.843501,0.843499
121,25,0.122142,4.702824,0.835797,0.843575
121,26,0.129262,4.614115,0.826252,0.846437
121,27,0.133872,4.583094,0.820133,0.842021
121,28,0.143556,4.481365,0.807436,0.83149
121,29,0.148951,4.552921,0.80046,0.82761
122,0,0.0,4.486364,1.0,0.982807
122,1,0.008823,4.431257,0.987185,0.971829
122,2,0.014813,4.477871,0.976397,0.965028
122,3,0.023117,4.362721,0.960395,0.943456
122,4,0.030385,4.185458,0.945851,0.941003
122,5,0.038101,4.259612,0.930137,0.924595
122,6,0.043953,4.215565,0.918141,0.904774
122,7,0.0491,4.163252,0.907583,0.895469
122,8,0.061646,4.010542,0.881988,0.890775
122,9,0.066463,3.896583,0.872263,0.874244
122,10,0.077553,3.838314,0.850171,0.85559
122,11,0.084839,3.721146,0.835921,0.845629
122,12,0.09475,3.658047,0.816919,0.833432
122,13,0.10352,3.575644,0.800494,0.820768
122,14,0.11081,3.533154,0.78713,0.806169
122,15,0.119443,3.491272,0.771657,0.799344
122,16,0.128784,3.396703,0.755346,0.783306
122,17,0.13464,3.350306,0.74535,0.787054
122,18,0.14812,3.256344,0.723015,0.769385
122,19,0.153034,3.278539,0.715103,0.768091
122,20,0.165478,3.21005,0.695612,0.746546
122,21,0.178056,3.042791,0.676684,0.748414
122,22,0.187536,3.004453,0.662919,0.739045
122,23,0.207743,2.84395,0.634955,0.708305
122,24,0.215856,2.8413,0.624235,0.706436
122,25,0.22942,2.72843,0.606931,0.69663
122,26,0.244483,2.639721,0.588585,0.67972
122,27,0.251081,2.67609,0.580826,0.680977
122,28,0.274125,2.472815,0.554975,0.668516
122,29,0.29109,2.366629,0.537115,0.652137
123,0,0.001655,3.601411,0.997863,0.975405
123,1,0.008457,3.516313,0.985065,0.973483
123,2,0.017137,3.438007,0.965827,0.949614
123,3,0.025985,3.477878,0.944905,0.933036
123,4,0.034174,3.33853,0.925068,0.929607
123,5,0.045553,3.213229,0.897375,0.904456
123,6,0.053739,3.122067,0.877618,0.884433
123,7,0.064383,3.067442,0.852359,0.864547
123,8,0.077293,2.89606,0.822578,0.856078
123,9,0.082661,2.888917,0.810513,0.845781
123,10,0.093102,2.820813,0.787614,0.824118
123,11,0.105047,2.73727,0.762376,0.804016
123,12,0.113905,2.662986,0.744331,0.800558
123,13,0.127707,2.552303,0.71735,0.784786
123,14,0.137578,2.527026,0.698888,0.767499
123,15,0.155187,2.352476,0.66763,0.745666
123,16,0.161902,2.344696,0.656256,0.742668
123,17,0.175145,2.262115,0.63467,0.731267
123,18,0.187291,2.228682,0.61582,0.713922
123,19,0.201432,2.121829,0.594957,0.70482
123,20,0.218629,2.054957,0.571063,0.689806
123,21,0.230478,1.996815,0.555484,0.68331
123,22,0.263556,1.812952,0.515476,0.650452
123,23,0.2744,1.802337,0.503384,0.638162
123,24,0.291017,1.710014,0.48575,0.631614
123,25,0.306043,1.692261,0.470676,0.629651
123,26,0.321446,1.621912,0.456025,0.602241
123,27,0.34757,1.569317,0.432878,0.583568
123,28,0.364466,1.498306,0.418952,0.584752
123,29,0.392326,1.413555,0.397601,0.567511
124,0,0.0,4.05275,1.0,0.990102
124,1,0.00856,3.916412,0.986556,0.971965
124,2,0.013856,3.944711,0.976286,0.962385
124,3,0.023548,3.84685,0.956114,0.936859
124,4,0.030559,3.754461,0.940952,0.925159
124,5,0.038106,3.652493,0.924402,0.891467
124,6,0.045743,3.679738,0.907586,0.886203
124,7,0.055908,3.563144,0.88531,0.866734
124,8,0.062993,3.457002,0.869952,0.845562
124,9,0.071606,3.418506,0.851541,0.843016
124,10,0.082922,3.348766,0.827879,0.825566
124,11,0.097335,3.202244,0.798727,0.80384
124,12,0.103226,3.159825,0.787153,0.79582
124,13,0.109161,3.138493,0.775697,0.787173
124,14,0.119936,3.071788,0.755433,0.778085
124,15,0.134082,2.919451,0.729879,0.759932
124,16,0.147101,2.795054,0.707405,0.74357
124,17,0.16362,2.688865,0.680289,0.737274
124,18,0.174669,2.636757,0.662997,0.710742
124,19,0.189513,2.542189,0.640792,0.693818
124,20,0.202412,2.450627,0.62241,0.694261
124,21,0.215286,2.467079,0.604869,0.686261
124,22,0.229739,2.359507,0.58609,0.662021
124,23,0.243589,2.266546,0.568952,0.660835
124,24,0.27118,2.150363,0.537135,0.631804
124,25,0.282782,2.063396,0.524615,0.629274
124,26,0.295835,2.070473,0.511096,0.620173
124,27,0.321601,1.908529,0.486048,0.597875
124,28,0.356035,1.834033,0.455646,0.590423
124,29,0.375695,1.728495,0.4397,0.580306
125,0,0.002558,3.486283,0.997337,0.989152
125,1,0.007557,3.519262,0.990297,0.982538
125,2,0.021268,3.339508,0.967196,0.966452
125,3,0.026031,3.359691,0.958568,0.940213
125,4,0.035666,3.322598,0.94067,0.93421
125,5,0.043376,3.265907,0.926126,0.912397
125,6,0.053675,3.18457,0.906616,0.908778
125,7,0.063963,3.129661,0.887211,0.891449
125,8,0.077033,3.010329,0.862884,0.87199
125,9,0.089574,3.0056,0.84003,0.850209
125,10,0.107683,2.790733,0.808067,0.834792
125,11,0.118207,2.805627,0.790114,0.827643
125,12,0.139833,2.65421,0.754728,0.803047
125,13,0.143673,2.644111,0.748661,0.803384
125,14,0.171258,2.501283,0.706974,0.777985
125,15,0.197009,2.368318,0.670982,0.756074
125,16,0.227416,2.200073,0.631904,0.723813
125,17,0.243184,2.145555,0.613002,0.715366
125,18,0.269173,2.019224,0.58373,0.690377
125,19,0.299415,1.933174,0.552391,0.668499
125,20,0.334118,1.830007,0.519675,0.659384
125,21,0.356092,1.767753,0.500576,0.634819
125,22,0.391791,1.663067,0.471944,0.614589
125,23,0.451279,1.482764,0.429971,0.592548
125,24,0.46703,1.465653,0.419911,0.582648
125,25,0.487566,1.42051,0.407387,0.574126
125,26,0.561253,1.272493,0.367333,0.557163
125,27,0.601681,1.211867,0.348159,0.52555
125,28,0.63867,1.165704,0.332093,0.520201
125,29,0.676776,1.127915,0.316852,0.505871
126,0,0.0,1.707487,1.0,1.0
126,1,0.017226,1.671534,0.980685,0.975568
126,2,0.04401,1.615513,0.94277,0.954027
126,3,0.055359,1.60169,0.925975,0.942089
126,4,0.076973,1.559816,0.893871,0.91343
126,5,0.094873,1.494396,0.867611,0.893656
126,6,0.122892,1.406272,0.82771,0.878126
126,7,0.139452,1.370625,0.80499,0.869785
126,8,0.161881,1.339168,0.775357,0.842418
126,9,0.17646,1.317684,0.756822,0.829925
126,10,0.199782,1.278451,0.728371,0.818814
126,11,0.238813,1.165222,0.684003,0.785183
126,12,0.255924,1.149366,0.665787,0.777597
126,13,0.308502,1.047914,0.614193,0.754671
126,14,0.315088,1.039012,0.60817,0.733776
126,15,0.360457,0.971442,0.569105,0.710219
126,16,0.393821,0.932765,0.542888,0.695583
126,17,0.436598,0.874953,0.512055,0.680086
126,18,0.454916,0.882845,0.499728,0.662914
126,19,0.517763,0.791048,0.460986,0.640263
126,20,0.551131,0.770241,0.442427,0.624784
126,21,0.613433,0.703854,0.410999,0.599576
126,22,0.662747,0.685116,0.388737,0.581034
126,23,0.712632,0.636994,0.368255,0.563751
126,24,0.791627,0.590036,0.339424,0.559298
126,25,0.843634,0.552711,0.32252,0.52189
126,26,0.889983,0.537298,0.308659,0.51079
126,27,0.930533,0.514355,0.297368,0.509246
126,28,1.027551,0.469044,0.273115,0.487968
126,29,1.125448,0.429703,0.251981,0.469414
127,0,0.0,3.114558,1.0,0.984947
127,1,0.006493,3.09351,0.994095,0.975426
127,2,0.008946,3.121864,0.99135,0.972976
127,3,0.008338,3.089943,0.992044,0.974329
127,4,0.011617,3.025856,0.988201,0.95822
127,5,0.013394,3.098269,0.986036,0.959094
127,6,0.017126,3.103317,0.981334,0.949843
127,7,0.019474,3.003311,0.97829,0.94013
127,8,0.024993,3.085926,0.970931,0.93446
127,9,0.024786,3.074447,0.971212,0.942662
127,10,0.032408,2.980405,0.960715,0.928011
127,11,0.035583,2.952056,0.956256,0.932816
127,12,0.03366,3.025376,0.958961,0.925787
127,13,0.043917,2.907975,0.944389,0.91005
127,14,0.044568,2.925752,0.943454,0.91727
127,15,0.048468,2.8894,0.937838,0.907019
127,16,0.048333,2.928687,0.938033,0.907822
127,17,0.053769,2.946509,0.930168,0.91042
127,18,0.058625,2.892762,0.92312,0.893124
127,19,0.058964,2.909746,0.922628,0.896478
127,20,0.067302,2.832592,0.910511,0.886731
127,21,0.066232,2.850217,0.912066,0.886179
127,22,0.072939,2.782498,0.902329,0.88401
127,23,0.073024,2.81393,0.902205,0.881364
127,24,0.078219,2.772342,0.894683,0.880023
127,25,0.075886,2.799223,0.898059,0.885943
127,26,0.083789,2.761753,0.886648,0.872767
127,27,0.085323,2.752522,0.884442,0.8677
127,28,0.0867,2.813094,0.882464,0.877075
127,29,0.095644,2.763119,0.869683,0.863384
128,0,0.0,2.298265,1.0,0.998425
128,1,0.003557,2.293032,0.994009,0.974222
128,2,0.011418,2.243519,0.976149,0.957411
128,3,0.015382,2.189185,0.966244,0.933135
128,4,0.029119,2.105157,0.93011,0.913127
128,5,0.029443,2.110785,0.929244,0.900817
128,6,0.039148,2.042487,0.903197,0.893992
128,7,0.048147,1.971716,0.879209,0.874391
128,8,0.048828,1.994254,0.877407,0.872149
128,9,0.059194,1.896785,0.850316,0.854645
128,10,0.060492,1.922027,0.846972,0.84957
128,11,0.076869,1.808126,0.805894,0.818274
128,12,0.078406,1.816339,0.802151,0.815098
128,13,0.082295,1.799983,0.792767,0.809518
128,14,0.087242,1.763688,0.781023,0.794044
128,15,0.096504,1.693178,0.759615,0.779835
128,16,0.103261,1.667064,0.744474,0.782346
128,17,0.114681,1.638671,0.719802,0.74984
128,18,0.113649,1.62702,0.721984,0.760767
128,19,0.12325,1.599856,0.702035,0.748109
128,20,0.131072,1.555568,0.686363,0.731113
128,21,0.136807,1.527082,0.675195,0.725685
128,22,0.143435,1.506839,0.662623,0.719438
128,23,0.152539,1.453892,0.645922,0.711998
128,24,0.161795,1.432479,0.629593,0.703
128,25,0.170279,1.388255,0.61518,0.691694
128,26,0.172453,1.421075,0.611571,0.689979
128,27,0.174788,1.361602,0.607729,0.689202
128,28,0.193308,1.306466,0.578575,0.672083
128,29,0.194456,1.303078,0.576841,0.675187
129,0,0.001924,2.018978,0.998231,1.0
129,1,0.014227,2.025552,0.980824,0.981025
129,2,0.017483,1.991619,0.975575,0.976035
129,3,0.030045,1.909904,0.954246,0.959451
129,4,0.038027,1.941046,0.940191,0.946844
129,5,0.05503,1.853509,0.909819,0.922209
129,6,0.061809,1.838616,0.897708,0.917386
129,7,0.077218,1.796732,0.870447,0.888643
129,8,0.085129,1.749994,0.856667,0.894367
129,9,0.096195,1.711113,0.837702,0.878566
129,10,0.104531,1.730396,0.823682,0.865882
129,11,0.124999,1.585491,0.790329,0.844968
129,12,0.126956,1.593267,0.787224,0.846695
129,13,0.147354,1.532555,0.755742,0.833575
129,14,0.156247,1.549622,0.742529,0.817532
129,15,0.18078,1.441582,0.707679,0.804379
129,16,0.189236,1.430837,0.696204,0.791314
129,17,0.203886,1.381359,0.676953,0.771148
129,18,0.22229,1.348701,0.653871,0.76359
129,19,0.235561,1.307823,0.637959,0.752862
129,20,0.249685,1.277816,0.621669,0.736476
129,21,0.281085,1.220468,0.587706,0.717219
129,22,0.304868,1.161249,0.563905,0.702034
129,23,0.327911,1.103681,0.542295,0.690338
129,24,0.352519,1.07086,0.520676,0.673798
129,25,0.352894,1.09268,0.520358,0.676337
129,26,0.385523,1.018226,0.49384,0.659389
129,27,0.422566,0.957631,0.466367,0.644692
129,28,0.450193,0.904944,0.447511,0.627163
129,29,0.463066,0.906924,0.439162,0.615136
130,0,0.0,3.733922,1.0,0.995515
130,1,0.007181,3.679028,0.990794,0.97076
130,2,0.013449,3.634159,0.980652,0.961711
130,3,0.023346,3.666284,0.963168,0.953175
130,4,0.031408,3.54004,0.948234,0.952692
130,5,0.042325,3.476087,0.927566,0.92576
130,6,0.050528,3.377858,0.911921,0.909144
130,7,0.064473,3.273215,0.885427,0.887411
130,8,0.075548,3.220927,0.864671,0.873368
130,9,0.086624,3.12109,0.844284,0.869113
130,10,0.093665,3.076557,0.831554,0.861994
130,11,0.114993,2.953505,0.794213,0.830917
130,12,0.131461,2.823574,0.766723,0.823022
130,13,0.141183,2.786284,0.751062,0.805454
130,14,0.164174,2.651391,0.715702,0.786169
130,15,0.170811,2.638351,0.705926,0.786883
130,16,0.191025,2.491853,0.677317,0.762773
130,17,0.221569,2.311712,0.637256,0.749109
130,18,0.250333,2.224285,0.602765,0.718426
130,19,0.264284,2.181805,0.587084,0.716677
130,20,0.289677,2.093517,0.560165,0.705132
130,21,0.321183,1.946253,0.52945,0.670256
130,22,0.340958,1.903866,0.511558,0.674144
130,23,0.371722,1.818099,0.485648,0.644092
130,24,0.413559,1.692348,0.45378,0.619293
130,25,0.449597,1.575683,0.429064,0.603169
130,26,0.483273,1.499853,0.407974,0.587219
130,27,0.527018,1.424336,0.383119,0.578007
130,28,0.557609,1.381516,0.367249,0.565336
130,29,0.619126,1.253484,0.338582,0.542513
131,0,0.0,3.153494,1.0,0.978814
131,1,0.004291,3.09692,0.994051,0.973087
131,2,0.012775,3.078981,0.978321,0.946948
131,3,0.023023,3.001277,0.957002,0.941208
131,4,0.027741,2.991474,0.946796,0.92132
131,5,0.035189,2.894554,0.930446,0.911075
131,6,0.041624,2.884564,0.916218,0.892982
131,7,0.047994,2.820831,0.902133,0.873744
131,8,0.05313,2.840306,0.89082,0.877011
131,9,0.062097,2.728368,0.871244,0.862497
131,10,0.066288,2.707836,0.862193,0.850164
131,11,0.070665,2.701421,0.852822,0.829753
131,12,0.082984,2.600205,0.826936,0.827824
131,13,0.088831,2.634865,0.814929,0.810769
131,14,0.092122,2.576802,0.808254,0.811015
131,15,0.104516,2.475845,0.783679,0.791376
131,16,0.113276,2.431204,0.766858,0.780989
131,17,0.120335,2.324459,0.753639,0.776349
131,18,0.122207,2.398798,0.750182,0.766371
131,19,0.132643,2.321807,0.731304,0.758059
131,20,0.140167,2.266606,0.718097,0.752677
131,21,0.147972,2.238698,0.704749,0.753192
131,22,0.15921,2.182259,0.686149,0.730815
131,23,0.164753,2.130299,0.677239,0.729498
131,24,0.171088,2.115708,0.667263,0.712167
131,25,0.183639,2.068763,0.648141,0.715946
131,26,0.193507,2.010743,0.633687,0.694583
131,27,0.204604,1.947221,0.618021,0.688674
131,28,0.218232,1.899569,0.599595,0.680901
131,29,0.221488,1.906438,0.59532,0.67156
132,0,0.003037,1.174706,0.995629,1.0
132,1,0.018708,1.113749,0.962561,0.970306
132,2,0.050643,1.043468,0.886132,0.931895
132,3,0.067506,0.995414,0.846439,0.906859
132,4,0.093941,0.932741,0.78758,0.867646
132,5,0.117263,0.866215,0.739679,0.837587
132,6,0.147843,0.796279,0.682704,0.810098
132,7,0.16176,0.760776,0.65887,0.782185
132,8,0.179989,0.731842,0.629513,0.761083
132,9,0.211747,0.690763,0.583008,0.730492
132,10,0.244305,0.634342,0.540785,0.706379
132,11,0.267281,0.601023,0.513907,0.691636
132,12,0.29608,0.573025,0.483218,0.656928
