scenario_id,step,Su_kPa,G0_kPa,void_ratio,OCR
124,2,67.24,59314.5,1.183,4.4
124,3,67.09,59314.5,1.183,4.4
124,4,66.39,59314.5,1.183,4.4
124,5,67.06,59314.5,1.183,4.4
124,6,66.0,59314.5,1.183,4.4
124,7,66.52,59314.5,1.183,4.4
124,8,66.21,59314.5,1.183,4.4
124,9,65.05,59314.5,1.183,4.4
124,10,64.23,59314.5,1.183,4.4
124,11,63.34,59314.5,1.183,4.4
124,12,63.3,59314.5,1.183,4.4
124,13,62.99,59314.5,1.183,4.4
124,14,64.01,59314.5,1.183,4.4
124,15,63.03,59314.5,1.183,4.4
124,16,62.81,59314.5,1.183,4.4
124,17,61.16,59314.5,1.183,4.4
124,18,61.31,59314.5,1.183,4.4
124,19,62.0,59314.5,1.183,4.4
124,20,61.35,59314.5,1.183,4.4
124,21,60.78,59314.5,1.183,4.4
124,22,60.78,59314.5,1.183,4.4
124,23,60.97,59314.5,1.183,4.4
124,24,59.68,59314.5,1.183,4.4
124,25,59.48,59314.5,1.183,4.4
124,26,59.18,59314.5,1.183,4.4
124,27,59.93,59314.5,1.183,4.4
124,28,57.33,59314.5,1.183,4.4
124,29,58.37,59314.5,1.183,4.4
125,0,31.96,53051.4,0.736,2.8
125,1,32.14,53051.4,0.736,2.8
125,2,31.36,53051.4,0.736,2.8
125,3,31.5,53051.4,0.736,2.8
125,4,31.72,53051.4,0.736,2.8
125,5,32.75,53051.4,0.736,2.8
125,6,31.43,53051.4,0.736,2.8
125,7,30.44,53051.4,0.736,2.8
125,8,30.49,53051.4,0.736,2.8
125,9,30.3,53051.4,0.736,2.8
125,10,29.47,53051.4,0.736,2.8
125,11,30.04,53051.4,0.736,2.8
125,12,30.4,53051.4,0.736,2.8
125,13,29.23,53051.4,0.736,2.8
125,14,30.23,53051.4,0.736,2.8
125,15,29.78,53051.4,0.736,2.8
125,16,29.01,53051.4,0.736,2.8
125,17,29.14,53051.4,0.736,2.8
125,18,29.84,53051.4,0.736,2.8
125,19,29.24,53051.4,0.736,2.8
125,20,28.71,53051.4,0.736,2.8
125,21,28.43,53051.4,0.736,2.8
125,22,28.42,53051.4,0.736,2.8
125,23,27.96,53051.4,0.736,2.8
125,24,26.99,53051.4,0.736,2.8
125,25,28.9,53051.4,0.736,2.8
125,26,27.79,53051.4,0.736,2.8
125,27,27.75,53051.4,0.736,2.8
125,28,27.36,53051.4,0.736,2.8
125,29,26.85,53051.4,0.736,2.8
126,0,54.09,25219.2,0.627,2.99
126,1,53.1,25219.2,0.627,2.99
126,2,54.76,25219.2,0.627,2.99
126,3,52.72,25219.2,0.627,2.99
126,4,52.54,25219.2,0.627,2.99
126,5,52.56,25219.2,0.627,2.99
126,6,53.14,25219.2,0.627,2.99
126,7,52.23,25219.2,0.627,2.99
126,8,51.32,25219.2,0.627,2.99
126,9,52.29,25219.2,0.627,2.99
126,10,51.74,25219.2,0.627,2.99
126,11,51.37,25219.2,0.627,2.99
126,12,51.18,25219.2,0.627,2.99
126,13,51.73,25219.2,0.627,2.99
126,14,51.35,25219.2,0.627,2.99
126,15,49.63,25219.2,0.627,2.99
126,16,50.51,25219.2,0.627,2.99
126,17,49.61,25219.2,0.627,2.99
126,18,49.39,25219.2,0.627,2.99
126,19,48.01,25219.2,0.627,2.99
126,20,48.49,25219.2,0.627,2.99
126,21,47.89,25219.2,0.627,2.99
126,22,48.43,25219.2,0.627,2.99
126,23,48.27,25219.2,0.627,2.99
126,24,46.42,25219.2,0.627,2.99
126,25,47.16,25219.2,0.627,2.99
126,26,47.46,25219.2,0.627,2.99
126,27,46.52,25219.2,0.627,2.99
126,28,46.7,25219.2,0.627,2.99
126,29,46.23,25219.2,0.627,2.99
127,0,78.92,44507.2,1.053,3.15
127,1,78.2,44507.2,1.053,3.15
127,2,77.32,44507.2,1.053,3.15
127,3,76.96,44507.2,1.053,3.15
127,4,77.47,44507.2,1.053,3.15
127,5,76.72,44507.2,1.053,3.15
127,6,76.23,44507.2,1.053,3.15
127,7,75.68,44507.2,1.053,3.15
127,8,75.34,44507.2,1.053,3.15
127,9,75.6,44507.2,1.053,3.15
127,10,74.51,44507.2,1.053,3.15
127,11,73.6,44507.2,1.053,3.15
127,12,74.23,44507.2,1.053,3.15
127,13,73.35,44507.2,1.053,3.15
127,14,73.06,44507.2,1.053,3.15
127,15,73.44,44507.2,1.053,3.15
127,16,72.22,44507.2,1.053,3.15
127,17,71.97,44507.2,1.053,3.15
127,18,70.83,44507.2,1.053,3.15
127,19,70.9,44507.2,1.053,3.15
127,20,70.91,44507.2,1.053,3.15
127,21,69.42,44507.2,1.053,3.15
127,22,69.89,44507.2,1.053,3.15
127,23,69.43,44507.2,1.053,3.15
127,24,68.99,44507.2,1.053,3.15
127,25,69.08,44507.2,1.053,3.15
127,26,68.32,44507.2,1.053,3.15
127,27,68.49,44507.2,1.053,3.15
127,28,66.85,44507.2,1.053,3.15
127,29,67.0,44507.2,1.053,3.15
128,0,87.06,42361.3,0.961,6.62
128,1,86.03,42361.3,0.961,6.62
128,2,86.59,42361.3,0.961,6.62
128,3,86.83,42361.3,0.961,6.62
128,4,85.2,42361.3,0.961,6.62
128,5,85.02,42361.3,0.961,6.62
128,6,84.35,42361.3,0.961,6.62
128,7,83.51,42361.3,0.961,6.62
128,8,82.5,42361.3,0.961,6.62
128,9,82.61,42361.3,0.961,6.62
128,10,81.82,42361.3,0.961,6.62
128,11,82.91,42361.3,0.961,6.62
128,12,81.55,42361.3,0.961,6.62
128,13,80.99,42361.3,0.961,6.62
128,14,81.16,42361.3,0.961,6.62
128,15,79.7,42361.3,0.961,6.62
128,16,79.43,42361.3,0.961,6.62
128,17,79.4,42361.3,0.961,6.62
128,18,79.43,42361.3,0.961,6.62
128,19,78.71,42361.3,0.961,6.62
128,20,78.14,42361.3,0.961,6.62
128,21,77.6,42361.3,0.961,6.62
128,22,77.31,42361.3,0.961,6.62
128,23,76.76,42361.3,0.961,6.62
128,24,75.7,42361.3,0.961,6.62
128,25,75.78,42361.3,0.961,6.62
128,26,74.77,42361.3,0.961,6.62
128,27,74.9,42361.3,0.961,6.62
128,28,74.17,42361.3,0.961,6.62
128,29,75.23,42361.3,0.961,6.62
129,0,53.19,35585.2,0.849,4.77
129,1,52.23,35585.2,0.849,4.77
129,2,52.59,35585.2,0.849,4.77
129,3,52.64,35585.2,0.849,4.77
129,4,52.95,35585.2,0.849,4.77
129,5,51.54,35585.2,0.849,4.77
129,6,50.77,35585.2,0.849,4.77
129,7,51.69,35585.2,0.849,4.77
129,8,50.32,35585.2,0.849,4.77
129,9,50.51,35585.2,0.849,4.77
129,10,50.33,35585.2,0.849,4.77
129,11,50.15,35585.2,0.849,4.77
129,12,50.25,35585.2,0.849,4.77
129,13,49.29,35585.2,0.849,4.77
129,14,49.22,35585.2,0.849,4.77
129,15,49.07,35585.2,0.849,4.77
129,16,48.88,35585.2,0.849,4.77
129,17,48.58,35585.2,0.849,4.77
129,18,48.47,35585.2,0.849,4.77
129,19,48.4,35585.2,0.849,4.77
129,20,47.9,35585.2,0.849,4.77
129,21,47.66,35585.2,0.849,4.77
129,22,46.36,35585.2,0.849,4.77
129,23,46.9,35585.2,0.849,4.77
129,24,46.84,35585.2,0.849,4.77
129,25,46.69,35585.2,0.849,4.77
129,26,45.71,35585.2,0.849,4.77
129,27,45.45,35585.2,0.849,4.77
129,28,45.22,35585.2,0.849,4.77
129,29,45.5,35585.2,0.849,4.77
130,0,43.06,63405.2,0.889,3.18
130,1,42.12,63405.2,0.889,3.18
130,2,42.56,63405.2,0.889,3.18
130,3,41.94,63405.2,0.889,3.18
130,4,41.6,63405.2,0.889,3.18
130,5,41.34,63405.2,0.889,3.18
130,6,41.6,63405.2,0.889,3.18
130,7,41.16,63405.2,0.889,3.18
130,8,41.92,63405.2,0.889,3.18
130,9,40.14,63405.2,0.889,3.18
130,10,40.6,63405.2,0.889,3.18
130,11,39.86,63405.2,0.889,3.18
130,12,39.47,63405.2,0.889,3.18
130,13,39.68,63405.2,0.889,3.18
130,14,39.53,63405.2,0.889,3.18
130,15,40.7,63405.2,0.889,3.18
130,16,38.93,63405.2,0.889,3.18
130,17,38.24,63405.2,0.889,3.18
130,18,38.72,63405.2,0.889,3.18
130,19,37.32,63405.2,0.889,3.18
130,20,38.1,63405.2,0.889,3.18
130,21,37.93,63405.2,0.889,3.18
130,22,38.1,63405.2,0.889,3.18
130,23,37.97,63405.2,0.889,3.18
130,24,37.01,63405.2,0.889,3.18
130,25,36.97,63405.2,0.889,3.18
130,26,36.44,63405.2,0.889,3.18
130,27,36.04,63405.2,0.889,3.18
130,28,36.54,63405.2,0.889,3.18
130,29,35.52,63405.2,0.889,3.18
131,0,104.94,49752.5,1.003,5.27
131,1,104.1,49752.5,1.003,5.27
131,2,104.33,49752.5,1.003,5.27
131,3,104.41,49752.5,1.003,5.27
131,4,102.32,49752.5,1.003,5.27
131,5,101.5,49752.5,1.003,5.27
131,6,101.82,49752.5,1.003,5.27
131,7,101.34,49752.5,1.003,5.27
131,8,100.9,49752.5,1.003,5.27
131,9,100.03,49752.5,1.003,5.27
131,10,99.6,49752.5,1.003,5.27
131,11,99.35,49752.5,1.003,5.27
131,12,99.14,49752.5,1.003,5.27
131,13,97.1,49752.5,1.003,5.27
131,14,97.35,49752.5,1.003,5.27
131,15,97.09,49752.5,1.003,5.27
131,16,95.98,49752.5,1.003,5.27
131,17,96.76,49752.5,1.003,5.27
131,18,95.04,49752.5,1.003,5.27
131,19,94.79,49752.5,1.003,5.27
131,20,94.54,49752.5,1.003,5.27
131,21,93.43,49752.5,1.003,5.27
131,22,92.26,49752.5,1.003,5.27
131,23,92.42,49752.5,1.003,5.27
131,24,92.61,49752.5,1.003,5.27
131,25,91.38,49752.5,1.003,5.27
131,26,90.58,49752.5,1.003,5.27
131,27,90.92,49752.5,1.003,5.27
131,28,89.75,49752.5,1.003,5.27
131,29,89.12,49752.5,1.003,5.27
132,0,118.67,24862.8,0.66,6.01
132,1,118.37,24862.8,0.66,6.01
132,2,118.56,24862.8,0.66,6.01
132,3,117.17,24862.8,0.66,6.01
132,4,116.72,24862.8,0.66,6.01
132,5,115.28,24862.8,0.66,6.01
132,6,114.4,24862.8,0.66,6.01
132,7,114.33,24862.8,0.66,6.01
132,8,113.74,24862.8,0.66,6.01
132,9,112.54,24862.8,0.66,6.01
132,10,112.37,24862.8,0.66,6.01
132,11,112.05,24862.8,0.66,6.01
132,12,111.42,24862.8,0.66,6.01
132,13,110.87,24862.8,0.66,6.01
132,14,110.15,24862.8,0.66,6.01
132,15,109.14,24862.8,0.66,6.01
132,16,108.52,24862.8,0.66,6.01
132,17,107.57,24862.8,0.66,6.01
132,18,108.45,24862.8,0.66,6.01
132,19,106.95,24862.8,0.66,6.01
132,20,106.22,24862.8,0.66,6.01
132,21,105.25,24862.8,0.66,6.01
132,22,106.57,24862.8,0.66,6.01
132,23,103.95,24862.8,0.66,6.01
132,24,103.66,24862.8,0.66,6.01
132,25,103.47,24862.8,0.66,6.01
132,26,102.95,24862.8,0.66,6.01
132,27,102.51,24862.8,0.66,6.01
132,28,102.32,24862.8,0.66,6.01
132,29,101.06,24862.8,0.66,6.01
133,0,76.78,33211.0,1.197,2.91
133,1,76.78,33211.0,1.197,2.91
133,2,76.67,33211.0,1.197,2.91
133,3,77.15,33211.0,1.197,2.91
133,4,75.01,33211.0,1.197,2.91
133,5,75.91,33211.0,1.197,2.91
133,6,75.0,33211.0,1.197,2.91
133,7,74.93,33211.0,1.197,2.91
133,8,74.06,33211.0,1.197,2.91
133,9,73.29,33211.0,1.197,2.91
133,10,73.69,33211.0,1.197,2.91
133,11,73.24,33211.0,1.197,2.91
133,12,73.0,33211.0,1.197,2.91
133,13,72.11,33211.0,1.197,2.91
133,14,71.41,33211.0,1.197,2.91
133,15,70.53,33211.0,1.197,2.91
133,16,71.32,33211.0,1.197,2.91
133,17,70.73,33211.0,1.197,2.91
133,18,69.63,33211.0,1.197,2.91
133,19,69.44,33211.0,1.197,2.91
133,20,69.08,33211.0,1.197,2.91
133,21,68.17,33211.0,1.197,2.91
133,22,68.11,33211.0,1.197,2.91
133,23,67.55,33211.0,1.197,2.91
133,24,67.51,33211.0,1.197,2.91
133,25,66.95,33211.0,1.197,2.91
133,26,66.1,33211.0,1.197,2.91
133,27,67.53,33211.0,1.197,2.91
133,28,66.74,33211.0,1.197,2.91
133,29,65.33,33211.0,1.197,2.91
134,0,45.59,60995.5,1.182,3.89
134,1,45.42,60995.5,1.182,3.89
134,2,45.58,60995.5,1.182,3.89
134,3,44.34,60995.5,1.182,3.89
134,4,45.06,60995.5,1.182,3.89
134,5,44.0,60995.5,1.182,3.89
134,6,43.37,60995.5,1.182,3.89
134,7,44.17,60995.5,1.182,3.89
134,8,44.22,60995.5,1.182,3.89
134,9,44.63,60995.5,1.182,3.89
134,10,42.5,60995.5,1.182,3.89
134,11,43.21,60995.5,1.182,3.89
134,12,42.43,60995.5,1.182,3.89
134,13,42.79,60995.5,1.182,3.89
134,14,41.42,60995.5,1.182,3.89
134,15,41.29,60995.5,1.182,3.89
134,16,41.3,60995.5,1.182,3.89
134,17,41.49,60995.5,1.182,3.89
134,18,40.9,60995.5,1.182,3.89
134,19,41.31,60995.5,1.182,3.89
134,20,41.26,60995.5,1.182,3.89
134,21,40.81,60995.5,1.182,3.89
134,22,41.09,60995.5,1.182,3.89
134,23,40.25,60995.5,1.182,3.89
134,24,39.2,60995.5,1.182,3.89
134,25,40.26,60995.5,1.182,3.89
134,26,39.04,60995.5,1.182,3.89
134,27,39.56,60995.5,1.182,3.89
134,28,39.66,60995.5,1.182,3.89
134,29,38.86,60995.5,1.182,3.89
135,0,53.76,24567.9,0.955,1.85
135,1,53.77,24567.9,0.955,1.85
135,2,54.61,24567.9,0.955,1.85
135,3,53.58,24567.9,0.955,1.85
135,4,53.42,24567.9,0.955,1.85
135,5,53.48,24567.9,0.955,1.85
135,6,53.16,24567.9,0.955,1.85
135,7,52.67,24567.9,0.955,1.85
135,8,52.15,24567.9,0.955,1.85
135,9,51.81,24567.9,0.955,1.85
135,10,52.12,24567.9,0.955,1.85
135,11,51.68,24567.9,0.955,1.85
135,12,51.0,24567.9,0.955,1.85
135,13,51.38,24567.9,0.955,1.85
135,14,50.5,24567.9,0.955,1.85
135,15,49.85,24567.9,0.955,1.85
135,16,49.62,24567.9,0.955,1.85
135,17,49.23,24567.9,0.955,1.85
135,18,49.3,24567.9,0.955,1.85
135,19,49.77,24567.9,0.955,1.85
135,20,48.47,24567.9,0.955,1.85
135,21,48.68,24567.9,0.955,1.85
135,22,47.98,24567.9,0.955,1.85
135,23,47.89,24567.9,0.955,1.85
135,24,46.99,24567.9,0.955,1.85
135,25,47.35,24567.9,0.955,1.85
135,26,47.08,24567.9,0.955,1.85
135,27,47.17,24567.9,0.955,1.85
135,28,46.73,24567.9,0.955,1.85
135,29,45.73,24567.9,0.955,1.85
136,0,32.2,71072.4,0.64,2.27
136,1,31.6,71072.4,0.64,2.27
136,2,31.43,71072.4,0.64,2.27
136,3,31.16,71072.4,0.64,2.27
136,4,30.74,71072.4,0.64,2.27
136,5,30.95,71072.4,0.64,2.27
136,6,30.91,71072.4,0.64,2.27
136,7,29.64,71072.4,0.64,2.27
136,8,30.08,71072.4,0.64,2.27
136,9,30.05,71072.4,0.64,2.27
136,10,30.15,71072.4,0.64,2.27
136,11,30.45,71072.4,0.64,2.27
136,12,29.3,71072.4,0.64,2.27
136,13,29.28,71072.4,0.64,2.27
136,14,29.11,71072.4,0.64,2.27
136,15,28.8,71072.4,0.64,2.27
136,16,28.86,71072.4,0.64,2.27
136,17,29.26,71072.4,0.64,2.27
136,18,28.18,71072.4,0.64,2.27
136,19,28.76,71072.4,0.64,2.27
136,20,27.53,71072.4,0.64,2.27
136,21,27.94,71072.4,0.64,2.27
136,22,27.89,71072.4,0.64,2.27
136,23,28.73,71072.4,0.64,2.27
136,24,27.59,71072.4,0.64,2.27
136,25,26.46,71072.4,0.64,2.27
136,26,26.4,71072.4,0.64,2.27
136,27,27.25,71072.4,0.64,2.27
136,28,27.38,71072.4,0.64,2.27
136,29,27.09,71072.4,0.64,2.27
137,0,112.37,49708.8,0.976,5.77
137,1,112.29,49708.8,0.976,5.77
137,2,110.86,49708.8,0.976,5.77
137,3,110.99,49708.8,0.976,5.77
137,4,109.15,49708.8,0.976,5.77
137,5,108.93,49708.8,0.976,5.77
137,6,107.9,49708.8,0.976,5.77
137,7,108.08,49708.8,0.976,5.77
137,8,107.62,49708.8,0.976,5.77
137,9,107.12,49708.8,0.976,5.77
137,10,106.51,49708.8,0.976,5.77
137,11,105.43,49708.8,0.976,5.77
137,12,105.22,49708.8,0.976,5.77
137,13,103.99,49708.8,0.976,5.77
137,14,104.84,49708.8,0.976,5.77
137,15,103.42,49708.8,0.976,5.77
137,16,102.75,49708.8,0.976,5.77
137,17,103.21,49708.8,0.976,5.77
137,18,101.21,49708.8,0.976,5.77
137,19,100.69,49708.8,0.976,5.77
137,20,100.12,49708.8,0.976,5.77
137,21,100.06,49708.8,0.976,5.77
137,22,99.73,49708.8,0.976,5.77
137,23,99.3,49708.8,0.976,5.77
137,24,99.63,49708.8,0.976,5.77
137,25,96.64,49708.8,0.976,5.77
137,26,97.49,49708.8,0.976,5.77
137,27,96.33,49708.8,0.976,5.77
137,28,95.73,49708.8,0.976,5.77
137,29,95.13,49708.8,0.976,5.77
138,0,40.14,48835.2,0.551,2.27
138,1,41.23,48835.2,0.551,2.27
138,2,40.6,48835.2,0.551,2.27
138,3,39.98,48835.2,0.551,2.27
138,4,40.43,48835.2,0.551,2.27
138,5,38.79,48835.2,0.551,2.27
138,6,38.67,48835.2,0.551,2.27
138,7,38.04,48835.2,0.551,2.27
138,8,38.57,48835.2,0.551,2.27
138,9,38.79,48835.2,0.551,2.27
138,10,38.55,48835.2,0.551,2.27
138,11,38.36,48835.2,0.551,2.27
138,12,37.37,48835.2,0.551,2.27
138,13,38.27,48835.2,0.551,2.27
138,14,37.78,48835.2,0.551,2.27
138,15,37.81,48835.2,0.551,2.27
138,16,36.29,48835.2,0.551,2.27
138,17,37.18,48835.2,0.551,2.27
138,18,36.22,48835.2,0.551,2.27
138,19,36.41,48835.2,0.551,2.27
138,20,36.67,48835.2,0.551,2.27
138,21,36.23,48835.2,0.551,2.27
138,22,35.55,48835.2,0.551,2.27
138,23,35.77,48835.2,0.551,2.27
138,24,34.79,48835.2,0.551,2.27
138,25,35.92,48835.2,0.551,2.27
138,26,35.04,48835.2,0.551,2.27
138,27,35.49,48835.2,0.551,2.27
138,28,34.45,48835.2,0.551,2.27
138,29,34.25,48835.2,0.551,2.27
139,0,81.5,55544.5,0.521,4.68
139,1,81.9,55544.5,0.521,4.68
139,2,80.68,55544.5,0.521,4.68
139,3,80.94,55544.5,0.521,4.68
139,4,80.0,55544.5,0.521,4.68
139,5,78.78,55544.5,0.521,4.68
139,6,79.06,55544.5,0.521,4.68
139,7,78.33,55544.5,0.521,4.68
139,8,78.52,55544.5,0.521,4.68
139,9,77.48,55544.5,0.521,4.68
139,10,78.11,55544.5,0.521,4.68
139,11,77.18,55544.5,0.521,4.68
139,12,76.72,55544.5,0.521,4.68
139,13,76.71,55544.5,0.521,4.68
139,14,76.44,55544.5,0.521,4.68
139,15,75.52,55544.5,0.521,4.68
139,16,74.72,55544.5,0.521,4.68
139,17,73.8,55544.5,0.521,4.68
139,18,73.92,55544.5,0.521,4.68
139,19,73.53,55544.5,0.521,4.68
139,20,73.47,55544.5,0.521,4.68
139,21,72.82,55544.5,0.521,4.68
139,22,72.91,55544.5,0.521,4.68
139,23,71.84,55544.5,0.521,4.68
139,24,71.69,55544.5,0.521,4.68
139,25,71.89,55544.5,0.521,4.68
139,26,71.05,55544.5,0.521,4.68
139,27,70.42,55544.5,0.521,4.68
139,28,69.73,55544.5,0.521,4.68
139,29,69.29,55544.5,0.521,4.68
140,0,54.24,69480.9,0.68,5.96
140,1,54.11,69480.9,0.68,5.96
140,2,54.48,69480.9,0.68,5.96
140,3,53.71,69480.9,0.68,5.96
140,4,52.86,69480.9,0.68,5.96
140,5,54.14,69480.9,0.68,5.96
140,6,53.13,69480.9,0.68,5.96
140,7,51.98,69480.9,0.68,5.96
140,8,52.18,69480.9,0.68,5.96
140,9,52.18,69480.9,0.68,5.96
140,10,52.69,69480.9,0.68,5.96
140,11,51.0,69480.9,0.68,5.96
140,12,51.76,69480.9,0.68,5.96
140,13,51.69,69480.9,0.68,5.96
140,14,50.39,69480.9,0.68,5.96
140,15,50.28,69480.9,0.68,5.96
140,16,49.62,69480.9,0.68,5.96
140,17,49.76,69480.9,0.68,5.96
140,18,49.56,69480.9,0.68,5.96
140,19,49.62,69480.9,0.68,5.96
140,20,49.56,69480.9,0.68,5.96
140,21,48.35,69480.9,0.68,5.96
140,22,47.46,69480.9,0.68,5.96
140,23,48.15,69480.9,0.68,5.96
140,24,48.03,69480.9,0.68,5.96
140,25,47.72,69480.9,0.68,5.96
140,26,47.15,69480.9,0.68,5.96
140,27,47.09,69480.9,0.68,5.96
140,28,47.51,69480.9,0.68,5.96
140,29,46.66,69480.9,0.68,5.96
141,0,79.69,40868.6,0.824,1.75
141,1,79.21,40868.6,0.824,1.75
141,2,78.96,40868.6,0.824,1.75
141,3,79.45,40868.6,0.824,1.75
141,4,78.13,40868.6,0.824,1.75
141,5,77.8,40868.6,0.824,1.75
141,6,77.16,40868.6,0.824,1.75
141,7,77.53,40868.6,0.824,1.75
141,8,77.55,40868.6,0.824,1.75
141,9,76.38,40868.6,0.824,1.75
141,10,75.79,40868.6,0.824,1.75
141,11,75.35,40868.6,0.824,1.75
141,12,73.73,40868.6,0.824,1.75
141,13,74.88,40868.6,0.824,1.75
141,14,74.16,40868.6,0.824,1.75
141,15,73.89,40868.6,0.824,1.75
141,16,72.91,40868.6,0.824,1.75
141,17,72.66,40868.6,0.824,1.75
141,18,72.23,40868.6,0.824,1.75
141,19,72.54,40868.6,0.824,1.75
141,20,71.42,40868.6,0.824,1.75
141,21,72.24,40868.6,0.824,1.75
141,22,71.0,40868.6,0.824,1.75
141,23,69.74,40868.6,0.824,1.75
141,24,69.9,40868.6,0.824,1.75
141,25,69.22,40868.6,0.824,1.75
141,26,68.04,40868.6,0.824,1.75
141,27,69.52,40868.6,0.824,1.75
141,28,68.66,40868.6,0.824,1.75
141,29,68.16,40868.6,0.824,1.75
142,0,88.71,60681.0,1.108,4.97
142,1,87.48,60681.0,1.108,4.97
142,2,87.47,60681.0,1.108,4.97
142,3,87.67,60681.0,1.108,4.97
142,4,86.27,60681.0,1.108,4.97
142,5,85.07,60681.0,1.108,4.97
142,6,85.76,60681.0,1.108,4.97
142,7,85.35,60681.0,1.108,4.97
142,8,85.03,60681.0,1.108,4.97
142,9,84.87,60681.0,1.108,4.97
142,10,84.36,60681.0,1.108,4.97
142,11,83.71,60681.0,1.108,4.97
142,12,83.72,60681.0,1.108,4.97
142,13,81.91,60681.0,1.108,4.97
142,14,82.46,60681.0,1.108,4.97
142,15,82.06,60681.0,1.108,4.97
142,16,80.67,60681.0,1.108,4.97
142,17,80.08,60681.0,1.108,4.97
142,18,80.0,60681.0,1.108,4.97
142,19,79.59,60681.0,1.108,4.97
142,20,79.84,60681.0,1.108,4.97
142,21,78.69,60681.0,1.108,4.97
142,22,78.11,60681.0,1.108,4.97
142,23,77.78,60681.0,1.108,4.97
142,24,78.19,60681.0,1.108,4.97
142,25,77.17,60681.0,1.108,4.97
142,26,76.62,60681.0,1.108,4.97
142,27,76.2,60681.0,1.108,4.97
142,28,76.44,60681.0,1.108,4.97
142,29,74.96,60681.0,1.108,4.97
143,0,105.33,53943.9,1.009,2.8
143,1,104.24,53943.9,1.009,2.8
143,2,103.51,53943.9,1.009,2.8
143,3,104.3,53943.9,1.009,2.8
143,4,101.98,53943.9,1.009,2.8
143,5,101.79,53943.9,1.009,2.8
143,6,100.81,53943.9,1.009,2.8
143,7,101.36,53943.9,1.009,2.8
143,8,101.19,53943.9,1.009,2.8
143,9,100.64,53943.9,1.009,2.8
143,10,99.87,53943.9,1.009,2.8
143,11,98.62,53943.9,1.009,2.8
143,12,98.0,53943.9,1.009,2.8
143,13,96.8,53943.9,1.009,2.8
143,14,98.11,53943.9,1.009,2.8
143,15,96.79,53943.9,1.009,2.8
143,16,95.77,53943.9,1.009,2.8
143,17,96.14,53943.9,1.009,2.8
143,18,94.44,53943.9,1.009,2.8
143,19,94.59,53943.9,1.009,2.8
143,20,93.76,53943.9,1.009,2.8
143,21,93.63,53943.9,1.009,2.8
143,22,92.73,53943.9,1.009,2.8
143,23,91.5,53943.9,1.009,2.8
143,24,91.72,53943.9,1.009,2.8
143,25,91.67,53943.9,1.009,2.8
143,26,90.58,53943.9,1.009,2.8
143,27,90.45,53943.9,1.009,2.8
143,28,88.99,53943.9,1.009,2.8
143,29,88.96,53943.9,1.009,2.8
144,0,48.27,36021.7,1.02,7.74
144,1,48.7,36021.7,1.02,7.74
144,2,48.09,36021.7,1.02,7.74
144,3,48.17,36021.7,1.02,7.74
144,4,48.12,36021.7,1.02,7.74
144,5,47.67,36021.7,1.02,7.74
144,6,47.21,36021.7,1.02,7.74
144,7,46.32,36021.7,1.02,7.74
144,8,46.57,36021.7,1.02,7.74
144,9,46.05,36021.7,1.02,7.74
144,10,45.89,36021.7,1.02,7.74
144,11,45.63,36021.7,1.02,7.74
144,12,45.07,36021.7,1.02,7.74
144,13,44.33,36021.7,1.02,7.74
144,14,44.73,36021.7,1.02,7.74
144,15,44.91,36021.7,1.02,7.74
144,16,43.88,36021.7,1.02,7.74
144,17,44.31,36021.7,1.02,7.74
144,18,45.01,36021.7,1.02,7.74
144,19,44.32,36021.7,1.02,7.74
144,20,44.37,36021.7,1.02,7.74
144,21,43.5,36021.7,1.02,7.74
144,22,43.63,36021.7,1.02,7.74
144,23,42.44,36021.7,1.02,7.74
144,24,42.23,36021.7,1.02,7.74
144,25,40.93,36021.7,1.02,7.74
144,26,42.64,36021.7,1.02,7.74
144,27,42.56,36021.7,1.02,7.74
144,28,41.27,36021.7,1.02,7.74
144,29,41.16,36021.7,1.02,7.74
145,0,30.61,72717.8,0.798,4.38
145,1,31.02,72717.8,0.798,4.38
145,2,31.23,72717.8,0.798,4.38
145,3,29.64,72717.8,0.798,4.38
145,4,30.55,72717.8,0.798,4.38
145,5,30.05,72717.8,0.798,4.38
145,6,30.08,72717.8,0.798,4.38
145,7,30.1,72717.8,0.798,4.38
145,8,29.61,72717.8,0.798,4.38
145,9,29.5,72717.8,0.798,4.38
145,10,29.28,72717.8,0.798,4.38
145,11,29.71,72717.8,0.798,4.38
145,12,29.28,72717.8,0.798,4.38
145,13,29.02,72717.8,0.798,4.38
145,14,28.11,72717.8,0.798,4.38
145,15,28.4,72717.8,0.798,4.38
145,16,28.87,72717.8,0.798,4.38
145,17,28.28,72717.8,0.798,4.38
145,18,28.43,72717.8,0.798,4.38
145,19,28.83,72717.8,0.798,4.38
145,20,28.3,72717.8,0.798,4.38
145,21,27.67,72717.8,0.798,4.38
145,22,27.21,72717.8,0.798,4.38
145,23,26.03,72717.8,0.798,4.38
145,24,27.06,72717.8,0.798,4.38
145,25,26.82,72717.8,0.798,4.38
145,26,27.02,72717.8,0.798,4.38
145,27,26.58,72717.8,0.798,4.38
145,28,26.34,72717.8,0.798,4.38
145,29,25.45,72717.8,0.798,4.38
146,0,41.85,67845.6,0.742,6.64
146,1,42.34,67845.6,0.742,6.64
146,2,42.74,67845.6,0.742,6.64
146,3,41.61,67845.6,0.742,6.64
146,4,41.61,67845.6,0.742,6.64
146,5,41.7,67845.6,0.742,6.64
146,6,40.6,67845.6,0.742,6.64
